date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2014-01-15,135647,184,30555073,166060.179347826,2.87183201,10318292540.72621690613076147,3592930408.055318752103594481,1789546951.05324,0.000275022839795382,0.2313189210953716969524695169,0.0001,0.0841089857364115,17.25795822,14515.4936176556559972753,4600,13.6862747876206,3869013.343874929,4600,3869013.343874929,70.82892384,55.34850114930892,1,841.089857364115,5776.143241571652,24.07392967802674,12267764.79395749,62751,151379,173202.75571204,145679081.0969113781743694446,3.67628410071344,3092.085269899031032909354206,0.0356,29.942798922162494,556512.2108819,468076776.0720455585535630185,0.06847174525950697,0.08494227752822592,0.1055102045744327
2014-01-16,130689,185,28881074,156113.913513514,2.77584537,10012488124.529272710726703,3607004998.875751781039723782,1789546951.05324,0.000233482868781698,0.1904881192829129376310295046,0.0001,0.0815854800298071,12.98211447,10591.52040836854784218737,4625,13.7554708442456,3773328.451378578375,4625,3773328.451378578375,61.82902015,53.33026606790772,1,815.854800298071,5447.084003371404,19.516964894874846,12272389.79395749,55602,135540,198489.15226357,161938327.6813283097403545735,3.86656245981105,3154.553543489162374498339485,0.034596455,28.225683885046199938305,524073.87580279,427568187.2845212991264134181,0.06851513988769645,0.08522009972004098,0.10486939477698322
2014-01-17,128915,152,29040915,191058.651315789,2.69438096,9732925495.74589449522624608,3612304888.538996950581030632,1789546951.05325,0.000250685286409901,0.1987506919050925949219843512,0.0001,0.0792829506475745,14.82703195,11755.30842341860301505275,3800,11.2982938784695,3012752.124607831,3800,3012752.124607831,68.09086881,51.562829186566134,1,792.829506475745,4982.696650403021,50.69338463011873,12276189.79395749,59146,148481,180291.27853067,142940245.3793521762535935992,2.44482214991022,1938.327138534289580660357614,0.02818434,22.3453763725445988333,363009.63764082,287804751.8567103460943519109,0.06858341670014267,0.06924920820335878,0.09752537827496488
2014-01-18,106009,174,24976163,143541.166666667,2.74847429,9944578844.471901789234054031,3618217893.252819722289107676,1789546951.05324,0.000257822257497314,0.2087802173649836245042297472,0.0001,0.0809783528356386,13.19663225,10686.4154258266729810485,4350,12.9289919387846,3522558.3483502791,4350,3522558.3483502791,85.76998115,52.432222682392315,1,809.783528356386,5052.674287740312,18.12601670565787,12280539.79395749,51185,122167,143179.92879232,115944747.9272609910075397555,2.57997435558743,2089.220736736582318543421828,0.03133,25.37051794340557338,315187.72709905,255233829.7448984077583220333,0.06858005967434948,0.05056731720895148,0.09437833458407956
2014-01-19,108623,169,24062538,142381.881656805,2.83776277,10299896608.66461690816501656,3629583388.161150881232304976,1789546951.05324,0.000225164299089069,0.188784159849814744275916148,0.0001,0.0838428474734073,10.67819172,8952.89999671760751047556,4225,12.5531503929039,3542360.305751458425,4225,3542360.305751458425,86.92998143,54.102145423894065,1,838.428474734073,5278.635335845418,39.68756943342775,12284764.79395749,47424,116587,141317.92727038,118484974.2138853636252696577,4.51781507694872,3787.864804096713952834257737,0.03057765,25.63717245045232726845,526718.50637622,441615793.9152232386193909441,0.06859984955962929,0.04351112008635896,0.0938934427824707
2014-01-20,180527,195,36217289,185729.687179487,2.79830469,10186700742.45993256239963104,3640311494.949998119717681792,1789546951.05324,0.000244682993922408,0.2028141164139097931063281875,0.0001,0.0828885216592636,15.54030631,12881.13016168025793033316,4875,14.4786586900201,4040815.4308891005,4875,4040815.4308891005,80.95125076,53.328959288049234,1,828.885216592636,5172.943530280095,38.833953715301654,12289639.79395749,63512,188875,151815.31698344,125837471.8998983550188379478,3.6522063228423,3027.259828950134515780769303,0.02004589,16.61574187444215606604,689810.46922684,571773700.1929571436381575502,0.06862320197296212,0.04360536499770526,0.09069897000989853
2014-01-21,160288,166,36723859,221228.06626506,2.77609902,10127844874.99924156199091142,3648228970.171437981254918853,1789546951.05324,0.000213252901601204,0.1756815711638431573554813127,0.0001,0.0823817963763881,15.58238952,12837.05240494203904892712,4150,12.3212615913159,3418844.54962010615,4150,3418844.54962010615,61.38273781,52.75682943405136,1,823.817963763881,4809.224750887812,33.95130127605187,12293789.79395749,73070,170310,200280.89709317,164995000.8240987025651377928,3.25441828166614,2681.048242038147992290232689,0.03659511,30.14770900391523922191,554259.97755056,456609326.1015167346205793234,0.06863288164925573,0.043564893067124806,0.08963705201432483
2014-01-22,150333,192,32579808,169686.5,2.75067841,10072254626.33391329144725381,3661734716.970134359148279439,1789546951.05324,0.000227365581826039,0.1862070425782947205577616897,0.0001,0.0818976386323787,14.73238024,12065.47153090316584076888,4800,14.2455357024818,3931086.6543541776,4800,3931086.6543541776,72.62433475,52.248412358304606,1,818.976386323787,4633.918614137074,24.478375522074806,12298589.79395749,64796,160855,169345.3005349,138689802.2729880756956936663,2.66128184470504,2179.526988165635359836950786,0.03496987,28.63949776281260929769,428080.49113003,350587813.6813839234530990236,0.06863800000639358,0.04225305372727982,0.0895017873259671
2014-01-23,149895,177,32586847,184106.480225989,2.72035724,9976790593.935715010251774882,3667456045.200133699060224446,1789546951.05324,0.000264886115553428,0.214802091225278633159336775,0.0001,0.0810922425195792,16.59643957,13458.42502571980734628944,4425,13.1278798493622,3588331.7314913796,4425,3588331.7314913796,76.46160458,51.64121546378797,1,810.922425195792,4524.225250641072,24.629839130692304,12303014.79395749,62655,155080,160904.48091286,130481051.8867264550123906851,2.97132172633621,2409.511420357506801952069228,0.033195435,26.91892265562927560952,460792.57332022,373667031.0690426034490125142,0.06861445788832668,0.04223537520786084,0.08940802296905802
2014-01-24,144338,189,32796737,173527.708994709,2.61463948,9612868029.726163821285310986,3676555828.580630991151120357,1952122982.02254,0.000233487039930295,0.1823633046421131788232920973,0.0001,0.0781042513950906,15.5422983,12139.1957368068926072598,4725,14.0125240610523,3690425.87841803085,4725,3690425.87841803085,56.4165957,49.40703066651754,1,781.042513950906,4521.256353676226,15.148731649720032,12307739.79395749,66566,162012,218158.14373768,170390785.0237406878188623381,4.443181693335,3470.31379970301188213741151,0.03839584,29.98878339885675463104,719848.75250059,562232479.3174843454279960345,0.06865414912682552,0.04249309309224736,0.08952665238545793
2014-01-25,125411,165,26978773,163507.715151515,2.68630023,9903703940.5594598306541562,3686745001.274618064706862828,2193847870.17428,0.000221000525768715,0.1777735391470131786201358692,0.0001,0.0804403240800701,11.69380082,9406.53127688589481037482,4125,12.2290572971443,3318163.368302891625,4125,3318163.368302891625,90.42296705,50.66906715267504,1,804.403240800701,4521.0944151179065,7.254252380667799,12311864.79395749,52913,130172,136158.60213465,109526420.8200057051538163896,3.07825564362175,2476.158815742383406573578847,0.0337,27.1083892149836237,400702.69364153,322326545.3628171780586667125,0.06866526061608051,0.03878924285201759,0.08831626600815345
2014-01-26,125376,152,27086081,178197.901315789,2.7159709,10031101355.88135021325381796,3693375862.360342765099824718,2193847870.17428,0.000218297413023081,0.1778031078627274748649389687,0.0001,0.0814499381373466,11.63306914,9475.12761800475813943924,3800,11.2620798243917,3095097.6492191708,3800,3095097.6492191708,77.99240302,51.05032678378028,1,814.499381373466,4540.062594487639,12.72246864410258,12315664.79395749,53290,131330,157908.5182223,128616390.4056640330627094918,2.76420728646554,2251.445124814209446277879362,0.038298095,31.19377468528223134727,363023.34293152,295682288.2418506411803830483,0.06864283472400055,0.03809548517019293,0.08807475009147535
2014-01-27,171032,174,32689094,187868.356321839,2.47713004,9150091927.13254172222493027,3693827852.751981543165209409,2193847870.17428,0.000209536034651542,0.1556227010416246177296279881,0.0001,0.0742701374970777,13.48469151,10015.09892553376311000327,4350,12.8875656933361,3230750.98112287995,4350,3230750.98112287995,51.44682714,46.2648981414842,1,742.701374970777,4057.385053607508,3.750635365146752,12320014.79395749,64355,180891,239470.83771282,177855320.4347152128370182611,4.78165451796408,3551.34138512715012663153569,0.02273271,16.88361497381193201567,864958.26740904,642405694.4970350199815056241,0.06907985452076104,0.04191447184507191,0.08859233275159994
2014-01-28,158602,154,33380884,216758.987012987,2.62930512,9738027140.096824645720471159,3703650474.299329465642548984,2193847870.17428,0.000216212256828201,0.1708458231420182348427605833,0.0001,0.0790176401876096,14.27281971,11278.04532307402396665216,3850,11.4026729722725,3042179.1472229696,3850,3042179.1472229696,59.19858212,48.928532946549154,1,790.176401876096,4104.348545469456,8.649481081877306,12323864.79395749,66013,160049,208178.37780323,164497641.5209588116551285901,3.46657821363789,2739.208299674452344089190877,0.04,31.60705607504384,554822.37651453,438407549.1545959043814036749,0.0691546743587419,0.04329232046457165,0.08766285903311724
2014-01-29,142119,152,29522344,194225.947368421,2.63373693,9780577243.029943524408640981,3713574093.87644768387893328,2193847870.17428,0.000223299349809311,0.1771622262311053792819495165,0.0001,0.079338442490941,13.2910006,10544.872867501623255646,3800,11.2511170865049,3014860.814655758,3800,3014860.814655758,76.08714086,48.90617744028277,1,793.38442490941,3965.5703042402565,7.83459800590777,12327664.79395749,59521,146055,162020.34475917,128544418.0503784308955167897,2.93332099907569,2327.251193926362292821983243,0.038,30.14860814655758,428426.19852,339906673.1289149216760732,0.069145602161818,0.043261271227585836,0.08767168831634235
2014-01-30,151474,176,30804003,175022.744318182,2.64884556,9859171086.457366052518438634,3722063386.216289345364876066,2193847870.17428,0.00021879542993108,0.1749213625347214031164685512,0.0001,0.0799474479836353,13.3333935,10659.7078328659101539055,4400,13.0229610923461,3517687.7112799532,4400,3517687.7112799532,66.32950728,49.008518047028325,1,799.474479836353,3950.5466210357336,9.583465179929968,12332064.79395749,60940,155364,185921.24830993,148639293.2831067110642248853,3.18414556723256,2545.643121086480075427893254,0.031240555,24.976026458423976895915,494701.59190752,395501297.8644803286787100746,0.0691336389133707,0.04322047807209971,0.0856460269573639
2014-01-31,146489,184,30113425,163659.918478261,2.65797129,9909273006.112878416070939159,3728133954.109318586500374041,2193847870.17427,0.00024071135303002,0.1933484092081026826236363284,0.0001,0.0803237598784921,14.1843979,11393.4417094058759840659,4600,13.609837245658,3694892.9544106366,4600,3694892.9544106366,88.14447223,49.044300834151365,1,803.237598784921,3816.0080817677112,6.756079404898641,12336664.79395748,58927,155416,139959.5967986,112420810.4594131804415539106,2.34675606420748,1885.002705947968125506839409,0.03812,30.61941726568118852,364723.44047487,292959580.5476096457832354353,0.06913534755869188,0.042903335586366734,0.0850193640871764
2014-02-01,138630,189,29500294,156086.211640212,2.67963991,10036259444.95132538396970226,3745376166.721002444889079758,2193847870.17427,0.000209453841155883,0.1703319582865213166961205785,0.0001,0.0813219549216833,11.66972076,9490.04505593351780155308,4725,13.9743175508839,3842462.370049535925,4725,3842462.370049535925,76.75382833,49.416129058063404,1,813.219549216833,3877.967476546773,3.6007963177129794,12341389.79395748,55715,149873,160791.84664126,130759073.0433476004745043296,2.93073947299053,2383.334633097337520017925591,0.03902296,31.73423394030650548568,439238.71703551,357197511.4661975079159507398,0.06913535900643075,0.04227976551016352,0.08501974581195917
2014-02-02,132242,186,28700899,154305.908602151,2.68024654,10055736698.1024988523393528,3751795418.853455748035678813,2193847870.17427,0.000205309210860932,0.1672224778607293338138674987,0.0001,0.0814490870426651,10.49520155,8548.24584576263673650905,4650,13.7473232577031,3787382.54748392715,4650,3787382.54748392715,90.8716433,49.456029270892216,1,814.490870426651,4047.9677513418815,0.9003623466869337,12346039.79395748,51119,135494,135862.40268039,110658686.6174070130052910739,3.30446288357839,2691.454850338323978040903672,0.037,30.136162205786087,447734.89394757,364675983.4917405639235246881,0.06913528773839371,0.04197648407806096,0.08439540701935448
2014-02-03,175731,181,33565329,185443.806629834,2.65176796,9966874027.672004554619213982,3758576981.788918992974466557,2193847870.17428,0.000209619894811249,0.1691627160483983975015014012,0.0001,0.0806997428372531,12.45498529,10051.14109944770224506899,4525,13.3728702092074,3651663.363385702775,4525,3651663.363385702775,79.03298165,48.97115784609484,1,806.997428372531,3821.4723440309754,-2.6073594576329127,12350564.79395748,59417,180037,156271.02174703,126110312.6790010766412828329,2.50780487497703,2023.792084966559826958907963,0.02120863,17.11530986930451214253,451497.66627624,364357455.6011248946262739634,0.0691398812648011,0.04172168235607808,0.08349102128435448
2014-02-04,166548,172,37373159,217285.808139535,2.627458,9884858379.634345558577308895,3762137543.213072149830066461,2193847870.17428,0.000206054595392707,0.1648597963553541288875063637,0.0001,0.0800078231893629,14.02531209,11221.34689872353840767461,4300,12.703497983787,3440336.3971426047,4300,3440336.3971426047,54.23335894,48.32034798645902,1,800.078231893629,3814.183621269131,-11.347432729699863,12354864.79395748,68066,182546,227809.32319826,182265280.5133481407583978855,3.9208463634525,3136.983825997641267453194122,0.04238814,33.91382810445961116006,715734.8202628,572643849.5005653708034257012,0.0690886013943786,0.038416251347028176,0.07853958430847925
2014-02-05,156535,168,37130048,221012.19047619,2.49283475,9695361198.195812991773142327,3889291583.266535434256914505,2481430571.76124,0.000205241933363016,0.1610068973781384663674255777,0.0001,0.0784473692777791,13.82920147,10848.64474533895568055277,4200,12.4038511453513,3294789.5096667222,4200,3294789.5096667222,33.27958303,47.021266995420845,1,784.473692777791,3697.1857438831266,-14.214539031778992,12359064.79395748,67380,179993,371370.78262905,291330609.2387891723444314286,3.92711825899752,3080.720962610873971027780078,0.0439,34.4383951129450249,706853.79679174,554508208.2232185543645242463,0.06909007569773071,0.03837775149289455,0.07580505650123899
2014-02-06,162066,182,38145997,209593.39010989,2.4248508,9440477710.384095502329397338,3893220032.020496306011711814,2621404453.06462,0.000214602660566249,0.1638640209540456730677543124,0.0001,0.0763569382232612,14.9625267,11424.9272689579626607404,4550,13.4325601992361,3474240.6891583846,4550,3474240.6891583846,72.04598638,45.811276208334796,1,763.569382232612,3500.2877284926376,-4.952053901459329,12363614.79395748,69722,186703,171607.26662864,131034054.5662577778055012077,3.00026480825102,2290.910346170477439846526264,0.0458,34.9714777062536296,560158.44049489,427719834.3610665066183773527,0.06915052562981666,0.030714997142721197,0.07460729938301902
2014-02-07,169400,155,39040673,251875.309677419,2.26379227,8800350461.683465452099303866,3887437272.190362661749277179,2621404453.06462,0.000216088258450237,0.1537621972363405822100481656,0.0001,0.0711571273419053,15.64997603,11136.07337264475559529959,3875,11.4362334116583,2757338.684498830375,3875,2757338.684498830375,51.12395263,42.59868780000592,1,711.571273419053,3117.1933631752695,-13.295974706724351,12367489.79395748,72424,183606,241911.84674572,172137520.8440067728158942032,4.49062462514613,3195.399482962189256164851215,0.05,35.57856367095265,824505.62492458,586694517.4687554752318600227,0.06942144986130606,0.03284484458724761,0.07301127689887539
2014-02-08,144461,182,32994612,181289.076923077,2.15811443,8384312394.907409597799898565,3885017532.696690959240155325,2621404453.06462,0.00019071527777338,0.129244368266138394649026691,0.0001,0.0677682300941379,12.04614909,8163.46203279409878419511,4550,13.4234130156218,3083454.46928327445,4550,3083454.46928327445,65.38097268,40.508067985457345,1,677.682300941379,2873.9388448664176,-18.482620804190418,12372039.79395748,63163,164417,189229.97451233,128237804.5345942969354427031,3.09613516935578,2098.196005594551138286974821,0.04,27.10729203765516,509057.25613997,344979092.6518398022587888186,0.06956538977837783,0.03362381751400568,0.07225644623813784
2014-02-09,130842,138,29465827,213520.485507246,2.18797536,8506986612.713220249637590957,3888063268.959823508661391373,2621404453.06462,0.000186808988430269,0.1284136296962354700202255469,0.0001,0.0687406054576271,10.75347261,7392.00217983409535443731,3450,10.175354842237,2371550.88828813495,3450,2371550.88828813495,77.80517251,41.047608437295935,1,687.406054576271,2796.3095346661516,-19.441348048983766,12375489.79395748,57564,144859,159057.41732242,109337031.6926961548684882958,3.14335298759269,2160.759875341625161658287059,0.0329,22.6156591955593159,455342.97042969,313005514.782112836255747886,0.06955898181021548,0.03329252208894525,0.07100021924223833
2014-02-10,170337,156,32486893,208249.314102564,2.1809637,8485545565.293611494560225396,3890732145.883198042246108925,2621404453.06462,0.000197543874421077,0.1354079300712296140555733422,0.0001,0.0685457498836938,13.00925185,8917.2892348408085248353,3900,11.4989512705612,2673284.2454640582,3900,2673284.2454640582,48.39330065,40.805513641938596,1,685.457498836938,2767.988284975635,-22.943847903167054,12379389.79395748,65855,176728,255807.92439041,175345460.0353189864176409646,4.2643948262938,2923.061411684526838041080384,0.02193336,15.03438608669014245168,753637.96886125,516586797.1641825885352968525,0.06956606627766797,0.03200933348381934,0.07100008901166463
2014-02-11,155297,164,32895927,200584.920731707,2.13932234,8320462974.609264474519890995,3889298412.161880531239256554,2621404453.06462,0.000195472408586475,0.131337851063201174581953504,0.0001,0.067189969169024,13.14004625,8828.7930241704942736,4100,12.0846386995871,2754788.735929984,4100,2754788.735929984,54.22622595,39.99063115469777,1,671.89969169024,2642.7530405443904,-20.503243931208154,12383489.79395748,67222,150350,228367.17062432,153439831.5346530409368506368,4.2536320695144,2858.014076070442879712019456,0.04,26.8759876676096,639533.58165149,429702416.3371910600887144576,0.06958616966727336,0.031075298398717116,0.07101536032762777
2014-02-12,212833,178,44232784,248498.786516854,2.08400611,8098811133.284318142355750518,3886174362.446039577146656988,2621404453.06462,0.000259930868771884,0.1699339074057195751396789213,0.0001,0.0653765780911747,15.81237454,10337.58938921212624972138,4450,13.1115425729811,2909257.72505727415,4450,2909257.72505727415,71.61081861,39.0284748880313,1,653.765780911747,2517.1844660419033,-20.551215889987713,12387939.79395748,60833,149448,172989.78052039,113094798.9516644876743240213,3.75914488437918,2457.600290896553499358464227,0.037998155,24.841893476780603826785,561796.6846807,367283448.2739083283135741829,0.06964095677663167,0.03108828983217302,0.0709978120277596
2014-02-13,167617,178,39650957,222758.185393258,1.95543342,7595523910.103820723111549292,3884317334.351371278251838867,2621404453.06462,0.000207954426741463,0.1274590976227111360236635621,0.0001,0.0612918414962011,14.38337588,8815.83594617242013369468,4450,13.1068343314377,2727486.94658094895,4450,2727486.94658094895,75.65307937,36.659520352322495,1,612.918414962011,2387.3269107823935,-24.82236915348092,12392389.79395748,69166,177229,163805.49075307,100399401.7544460139958316238,3.44546621220026,2111.789689586947205852624323,0.05146822,31.54581982331607379042,610636.53132204,374270374.8958051401782070224,0.06986476010302689,0.03277690370694362,0.07137928010760325
2014-02-14,175329,191,42583036,222947.832460733,2.12998114,8291082519.487445547366544095,3892561475.139014307049651378,2621404453.06462,0.000231599456422921,0.1548910768377304403856425901,0.0001,0.0668788602659264,17.06818514,11415.00768971021428813696,4775,14.0586579993637,3193465.5776979856,4775,3193465.5776979856,66.3373977,40.00105783254447,1,668.788602659264,2351.356377004565,-20.48547526715214,12397164.79395748,73697,195920,186880.4810641,124983535.7951504848564428224,3.43942627355916,2300.249091443190103506026058,0.05,33.4394301329632,673852.39551571,450664801.9955493856146890374,0.0700918764188328,0.036557567336345145,0.065263122768168
2014-02-15,151828,187,33530405,179306.978609626,2.08368328,8115479465.425320720225266681,3894775913.950806716731273466,2621404453.06462,0.000201897729469385,0.1321172426709714217218793709,0.0001,0.0654377060198714,12.40802876,8119.52938282989462701464,4675,13.7590472732231,3059212.75642898795,4675,3059212.75642898795,72.96180571,39.20853354940923,1,654.377060198714,2308.3418948193516,-19.79246062416516,12401839.79395748,61457,162783,169977.14999719,111229147.7161170398459416137,5.652682530733,3698.985776697687341392077362,0.03860211,25.26033525926737968654,920160.62040031,602132001.6881796784108272013,0.07010781757323033,0.03640478192219084,0.06531496907566543
2014-02-16,135691,195,29811363,152878.784615385,1.98508729,7732488989.658060909025738889,3895289159.384512250978648973,2629222433.39474,0.000212941016975712,0.1327155573861679877941691804,0.0001,0.0623250321948568,12.23026731,7622.51803847454671171208,4875,14.3420319524603,3038345.319499269,4875,3038345.319499269,58.3426837,37.756705266518544,1,623.250321948568,2179.1142916139174,-21.389111169813027,12406714.79395748,57435,133598,212652.45285397,132535709.704389480523154615,4.34168497330851,2705.956557413788721293016714,0.03255314,20.28875498543680690352,580040.42906407,361510384.1573671467829167518,0.07024395546212804,0.036990392992846836,0.056118241086969826
2014-02-17,173737,155,32872050,212077.741935484,2.01155832,7835234697.49066164373673408,3895106904.602195742844564548,3129573174.52228,0.000372098718015496,0.234918793924387809686733712,0.0001,0.0631334596306254,22.86025684,14432.47102353868173827736,3875,11.3965171960533,2446421.56068673425,3875,2446421.56068673425,56.63914407,38.66226939858727,1,631.334596306254,2244.593540133313,-22.036621615696365,12410589.79395748,61436,185028,219116.83159665,138336036.4199764688472004491,2.50854887910046,1583.733693901394885934192277,0.020335,12.83818901588767509,464151.7820022,293035077.9151873479565017588,0.07014973585109796,0.036795711112561816,0.044397257973528725
2014-02-18,154278,163,35799657,219629.797546012,1.99849686,7787368652.68850522597490962,3896612898.226321597317190504,3129573174.52228,0.000203477318932062,0.127635576254614740480350848,0.0001,0.0627271761415484,13.05530826,8189.22620807231755709784,4075,11.9807906591561,2556132.4277680973,4075,2556132.4277680973,58.69162552,38.78601503042752,1,627.271761415484,2229.3655339311467,-25.184821327253022,12414664.79395748,64161,167050,211523.6148863,132682790.4906998933817194692,2.62686136973272,1647.755958386534243061949436,0.04587,28.77295569612825108,438817.19181385,275257632.8484699958134356534,0.0701420631083186,0.03589083120959852,0.04091275817861183
2014-02-19,181354,200,42201579,211007.895,1.9894402,7744159486.4505184754036663,3892632444.256682839827968981,3129573174.52229,0.000206698328298503,0.1288847039338053684023004937,0.0001,0.062354013694623,14.98459531,9343.4966116812357801813,5000,14.6944384593046,3117700.68473115,5000,3117700.68473115,56.49517071,38.851539037601874,1,623.54013694623,2019.9024264206469,-24.77364483474977,12419664.79395748,72495,200147,219835.86627935,137076486.1655190047411093505,2.08556672591006,1300.434561884459339226036074,0.05,31.1770068473115,417419.92349072,260278076.2574883977425439856,0.07012382680647057,0.035895428680414704,0.040914470730652866
2014-02-20,179241,177,39481039,223056.717514124,1.80129677,7004311226.101359616004842172,3888482636.908455453577546811,3129573174.52228,0.000209666666375138,0.1182034748126880420742895057,0.0001,0.0563768561098773,14.38397198,8109.23118604966884438054,4425,12.9999462881017,2494675.882862070525,4425,2494675.882862070525,62.73593033,35.79162177773608,1,563.768561098773,1790.5841905514628,-31.56636709850165,12424089.79395748,68604,192370,198037.86647785,111647523.027288427059466678,2.64665815799049,1492.102661450627565224084669,0.054573485,30.766815112595471833905,509137.62985263,287035788.983256908278863823,0.07060595489929627,0.03956150585423324,0.04277356144605927
2014-02-21,180043,152,39270916,258361.289473684,1.85383269,7212206643.66763169697313315,3890430177.500829334416329595,3129573174.52228,0.000199945362957505,0.1160331559903102951084674781,0.0001,0.0580324315973115,14.1107441,8188.8079177041682448715,3800,11.1603821967778,2205232.400697837,3800,2205232.400697837,71.81146794,37.42105887994238,1,580.324315973115,1846.2169653275548,-29.140287111565094,12427889.79395748,70573,197550,173062.74540815,100432519.3494139976651018872,2.36868424281012,1374.605062965078731009969924,0.054151395,31.425371262364959745425,467933.57216714,271553230.1887517640885264411,0.07058884397383047,0.04027137540164381,0.042004219172164216
2014-02-22,152477,180,32759102,181995.011111111,1.93944631,7548010095.16195547282112098,3891837602.571321762740964545,3129573174.52228,0.000210379818573613,0.127726770213057762326608512,0.0001,0.060712463333723,12.10609628,7349.9092651402040885044,4500,13.2114583537133,2732060.850017535,4500,2732060.850017535,76.94725312,39.506466915980674,1,607.12463333723,1892.3587321340513,-25.13160143639589,12432389.79395748,57544,161876,161570.28729853,98093301.4343109356751732719,2.08968831848915,1268.701254151817899876046054,0.04310991,26.1730883019509849493,338270.38624375,205372284.2170798896467298125,0.07062732870731556,0.041578798590013046,0.042425319486579335
2014-02-23,162703,168,35142120,209179.285714286,1.94857991,7587343600.977682244576823326,3893781080.008398704007493755,3129573174.52228,0.000201576077248445,0.1229780016194044742638801804,0.0001,0.0610082323746347,11.961726,7297.637594097096314922,4200,12.3265302257121,2562345.7597346574,4200,2562345.7597346574,75.80264067,40.093729696929366,1,610.082323746347,1946.8127895160344,-21.888717598707444,12436589.79395748,59341,174050,164065.389865,100093394.295189567924573155,2.1191681078262,1292.867003631757336034360891,0.0494,30.1380667930695418,368841.20916715,225023501.982107297227724901,0.07056531694184344,0.04131774130674433,0.0420616929182418
2014-02-24,217723,191,43617442,228363.570680628,1.7420652,6746537217.627367701622272259,3872723714.616247755190524696,3129573174.52229,0.000207044557916381,0.112273358978147114211915873,0.0001,0.0542266650753945,15.40597851,8354.14836820495196772195,4775,14.0087122985613,2589323.257350087375,4775,2589323.257350087375,43.85091153,36.38586724939329,1,542.266650753945,1714.641769815952,-32.587709341626464,12441364.79395748,74409,236820,283719.63910286,153851698.4494259009224057827,2.89087225878591,1567.623617529327168051842915,0.033,17.894799474880185,684616.36832568,371244625.1032956903893048076,0.07119662247482865,0.045248350624614256,0.042506750404466664
2014-02-25,209042,161,45399362,281983.614906832,1.72827883,6642199671.020906927922169195,3843245405.751531784729271547,3129573174.52228,0.000221425050600408,0.1181762421750663040306310888,0.0001,0.0533707644436002,17.59133457,9388.62973584031013518914,4025,11.8045720087714,2148173.26885490805,4025,2148173.26885490805,30.05375432,36.2396602281154,1,533.707644436002,1658.3917451789553,-34.47414981015372,12445389.79395748,79446,219847,414104.32991884,221010646.4717331236662340777,4.61900826922182,2465.200022996792108989331964,0.067451895,35.99959199319454112379,1015475.11096361,541966829.4557760421651958872,0.07121916943986453,0.04499023158158487,0.04232462050367315
2014-02-26,198825,184,42227241,229495.875,1.89989181,7315347427.473481976382076315,3850402102.180389990126160278,3129573174.52228,0.000204828578080825,0.120352886752071807080006073,0.0001,0.058757858829924,14.77961088,8684.1828964824881997312,4600,13.4859548303798,2702861.506176504,4600,2702861.506176504,50.37354783,40.944740597327176,1,587.57858829924,1785.9523483281037,-20.886293185823256,12449989.79395748,72156,202438,247153.32410741,145222001.2724964888429813684,3.27183651150337,1922.461078575060259543828439,0.05745116,33.7570714889537651184,662344.03971572,389179175.8245785094478920528,0.07145384496529554,0.04681511566623983,0.04428926864491309
2014-02-27,186867,188,39587407,210571.313829787,1.89448535,7290899751.238481238389411534,3848485682.234596610924921954,3129573174.52228,0.000203013015897152,0.1188425863340914406896708348,0.0001,0.0585393925650058,14.68596157,8597.07269540818905627106,4700,13.7739279611146,2751351.4505552726,4700,2751351.4505552726,58.9317839,42.164580701422786,1,585.393925650058,1773.844537005979,-25.916045548794937,12454689.79395748,72340,199166,211340.79048098,123717614.9896472916249848968,2.70325127751353,1582.466877362179686263140285,0.03479611,20.36943143025123967438,538395.74393726,315173598.0967160456578673611,0.07144549192976325,0.04493780045384454,0.04421810231313242
2014-02-28,202531,181,44302759,244766.624309392,1.78120748,6868699958.074752700955869005,3856204303.650737507241810067,3459380380.67385,0.00023581817230726,0.1300053251369983080840968576,0.0001,0.055129477030976,16.79261205,9257.679203005658008608,4525,13.2562527198826,2494608.835651664,4525,2494608.835651664,62.44206054,40.46677314377579,1,551.29477030976,1551.8049889155207,-30.513537573830263,12459214.79395748,71210,191206,199532.40951315,110001173.871905000396293344,2.80395049101942,1545.803241906489918531575539,0.04531774,24.9834330642574231424,536132.15758586,295566854.6719727410859959936,0.07162449042474477,0.04576181276356869,0.04476371109964935
